country_name,country_qid,substation,label,type,latitude,longitude
Australia,Q408,http://www.wikidata.org/entity/Q29020531,Malvern,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020521,Somerton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020471,Mortlake substation,electrical substation,-38.0625,142.670277777
Australia,Q408,http://www.wikidata.org/entity/Q29020564,Blanche,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020522,Dartmouth,electrical substation,-36.55652,147.52084
Australia,Q408,http://www.wikidata.org/entity/Q29020525,Dederang,electrical substation,-36.454722222,146.991944444
Australia,Q408,http://www.wikidata.org/entity/Q29020558,Black Range,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020479,Point Henry,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020463,Waubra,electrical substation,-37.356111111,143.605555555
Australia,Q408,http://www.wikidata.org/entity/Q29020544,Hazelwood Power Station substation,electrical substation,-38.273888888,146.393055555
Australia,Q408,http://www.wikidata.org/entity/Q29020469,Red Cliffs,electrical substation,-34.291944444,142.238888888
Australia,Q408,http://www.wikidata.org/entity/Q29020453,Guthega,electrical substation,-36.349444444,148.413333333
Australia,Q408,http://www.wikidata.org/entity/Q29020466,Ararat ARTS,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020465,Ararat ART,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020472,Alcoa Portland,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020488,Altona ATS,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020492,Altona Chemical,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020493,Altona AL,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020461,Challicum Hills,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020507,Gladstone South T152,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020490,Laverton North LNGS,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020491,Laverton North LVN,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020476,Mortons Lane,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020552,East Rowville,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020486,Mt Mercer,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020545,Jeeralang Power Station substation,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020546,Loy Yang Sub.,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020563,Mt Gambier,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020567,Mt Barker,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020568,Mt Barker South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020520,Somerton Power Station,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020561,Penola West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020536,Valley Power,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020569,Snuggery,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020549,Morwell substation,electrical substation,-38.257777777,146.420555555
Australia,Q408,http://www.wikidata.org/entity/Q29020487,West Melbourne,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020512,Glenrowan,electrical substation,-36.49356,146.13251
Australia,Q408,http://www.wikidata.org/entity/Q29020484,Keilor substation,electrical substation,-37.738055555,144.846944444
Australia,Q408,http://www.wikidata.org/entity/Q29020533,Ringwood substation,electrical substation,-37.821388888,145.215555555
Australia,Q408,http://www.wikidata.org/entity/Q29020547,Bairnsdale,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020529,Jindabyne,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020526,Wodonga,electrical substation,-36.155,146.95
Australia,Q408,http://www.wikidata.org/entity/Q29020462,McArthur,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020509,Toyota,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020550,Tyabb,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020565,Keith,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020513,Wangaratta,electrical substation,-36.36456,146.31443
Australia,Q408,http://www.wikidata.org/entity/Q29020538,Loy Yang Power Station,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020557,Heatherton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020566,Tailem Bend,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020542,Rowville,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020456,Kerang,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020470,Heywood,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020454,Murraylink (Red Cliffs),electrical substation,-34.293611111,142.238888888
Australia,Q408,http://www.wikidata.org/entity/Q29020458,Fosterville,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020515,Clover,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020480,Geelong,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020474,Terang,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020457,Bendigo,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020483,Morrabool substation,electrical substation,-38.037222222,144.296388888
Australia,Q408,http://www.wikidata.org/entity/Q29020485,Elaine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020516,Mount Beauty,electrical substation,-36.743611111,147.165555555
Australia,Q408,http://www.wikidata.org/entity/Q29020455,Wemen,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020548,John Lysaght,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020519,Bright,electrical substation,-36.72636,146.97021
Australia,Q408,http://www.wikidata.org/entity/Q29020477,Oakland Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020475,Yambuk,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020478,Anglesea,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020555,Wonthaggi,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020518,McKay Creek,electrical substation,-36.85835,147.23399
Australia,Q408,http://www.wikidata.org/entity/Q29020517,Bogong,electrical substation,-36.80487,147.23082
Australia,Q408,http://www.wikidata.org/entity/Q29020556,Cranbourne,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020481,Shepparton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020543,Yallourn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020541,Hazelwood substation,electrical substation,-38.281111111,146.428055555
Australia,Q408,http://www.wikidata.org/entity/Q29020489,Brooklyn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020527,Murray,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020524,South Morang,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020602,East Terrace,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020670,Smithton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020600,Willunga,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020605,Murraylink (Monash),electrical substation,-34.238055555,140.600277777
Australia,Q408,http://www.wikidata.org/entity/Q29020612,Belalie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020570,Mayura,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020589,Pelican Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020591,City West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020635,Dorrien,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020660,Dalrymple,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020588,Kanmantoo Mine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020656,Cathedral Rocks,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020615,Hallett Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020639,Mount Lock,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020661,Wattle Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020601,Starfish Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020576,Millbrook,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020610,Robertstown substation,electrical substation,-33.955128,139.1267725
Australia,Q408,http://www.wikidata.org/entity/Q29020663,Hummocks,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020581,Angas Creek,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020614,Bluff/Porcupine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020651,Ardrossan West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020648,Blyth West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020623,Clare North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020571,Lake Bonney 1,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020572,Lake Bonney 2,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020573,Lake Bonney 3,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020579,Mannum-Adelaide Pumping Station 2,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020577,Mannum-Adelaide Pumping Station 1,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020580,Mannum-Adelaide Pumping Station 3,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020587,Muarry Bridge-Hahndorf Pump 1,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020590,Muarry Bridge-Hahndorf Pump 2,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020583,Parafield Gardens West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020597,Morphett Vale East,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020630,Kilburn South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020609,Mor Pump,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020599,Port Stanvac,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020620,Morgan-Whyalla Pump 4,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020613,North Brown Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020662,Kadina East,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020647,Mt Gunson,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020655,Middleback,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020643,Olympic Dam West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020644,Olympic Dam North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020659,Mt Miller,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020594,Torrens North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020593,Torrens B,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020604,Torrens A,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020658,Point Lincoln Terminal,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020632,Templers West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020650,Snowtown South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020649,Snowtown North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020627,Waterloo East,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020628,Waterloo Wind Farm,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020654,Whyalla Terminal,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020653,Whyalla Central,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020668,Yadnarie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020642,Stony Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020582,Para,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020626,Waterloo,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020636,Angaston,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020641,Cultana,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020616,Hallett,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020631,Dry Creek,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020624,Brinkworth,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020629,Prospect,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020607,Monash substation,electrical substation,-34.237777777,140.596666666
Australia,Q408,http://www.wikidata.org/entity/Q29020584,Northfield,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020638,Munno Para,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020611,Mokota,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020595,Happy Valley,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020665,Port Pirie South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020575,Cherry Gardens,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020619,Redhill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020667,Port Pirie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020633,Templers,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020586,Le Fevre,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020603,Magill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020664,Snowtown,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020652,Bungama,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020618,Hallett Power Station,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020637,Clements Gap,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020596,Tungkillo,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020608,North West Bend,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020606,Berri,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020666,Baroota,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020634,Roseworthy,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020574,Canunda,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020598,Lonsdale,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020645,Woomera,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020669,Bluff Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020657,Sleaford,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020617,Canowie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020578,Mannum,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020622,Mintaro,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020646,Pimba,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020625,Kilburn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020585,Mobilong,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020640,Davenport substation,electrical substation,-32.534,137.813
Australia,Q408,http://www.wikidata.org/entity/Q29020592,Quarantine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q120282647,"No.4 Substation, Perth",electrical substation,-31.942724617,115.857414013
Australia,Q408,http://www.wikidata.org/entity/Q125469449,Shott's Terminal,electrical substation,-33.236183,116.060053
Australia,Q408,http://www.wikidata.org/entity/Q125469339,Cannington Terminal,electrical substation,-32.018832,115.942916
Australia,Q408,http://www.wikidata.org/entity/Q123527480,Merrijig,electrical substation,-37.1024,146.26248
Australia,Q408,http://www.wikidata.org/entity/Q133882536,Bluewaters Power Station substation,electrical substation,-33.330678505,116.2294208
Australia,Q408,http://www.wikidata.org/entity/Q125469465,Well's Terminal,electrical substation,-32.784812,116.446273
Australia,Q408,http://www.wikidata.org/entity/Q116058310,West Liverpool Transmission Substation,electrical substation,-33.931096364,150.872020065
Australia,Q408,http://www.wikidata.org/entity/Q133828197,Chapman Substation,electrical substation,-28.7245,114.6322
Australia,Q408,http://www.wikidata.org/entity/Q125469502,Narrogin South Terminal,electrical substation,-32.9573,117.18884
Australia,Q408,http://www.wikidata.org/entity/Q133827921,Mumbida Wind Farm Substation,electrical substation,-28.9918,114.9603
Australia,Q408,http://www.wikidata.org/entity/Q125469318,Kenwick Link Terminal,electrical substation,-32.044576,115.978949
Australia,Q408,http://www.wikidata.org/entity/Q133887679,British Petroleum Refinery substation,electrical substation,-32.223243761,115.765839198
Australia,Q408,http://www.wikidata.org/entity/Q134290314,Parklands electrical Substation,electrical substation,-32.48436484,115.7645514
Australia,Q408,http://www.wikidata.org/entity/Q117313864,Leppington Substation,electrical substation,-33.952413365,150.787857115
Australia,Q408,http://www.wikidata.org/entity/Q133828277,Moora Substation,electrical substation,-30.6315,116.029
Australia,Q408,http://www.wikidata.org/entity/Q133882476,Merredin Power Station Substation,electrical substation,-31.5422,118.2265
Australia,Q408,http://www.wikidata.org/entity/Q133882829,Kwinana Power Partnership,electrical substation,-32.223103375,115.766281404
Australia,Q408,http://www.wikidata.org/entity/Q134290237,CSBP elecrical substation,electrical substation,-32.23630081,115.7757214
Australia,Q408,http://www.wikidata.org/entity/Q125469521,Merredin Terminal,electrical substation,-32.45881,118.24723
Australia,Q408,http://www.wikidata.org/entity/Q133828173,Rangeway Substation,electrical substation,-28.7856,114.6238
Australia,Q408,http://www.wikidata.org/entity/Q116119785,Casula Zone Substation,electrical substation,-33.95273,150.8901
Australia,Q408,http://www.wikidata.org/entity/Q133887637,Tiwest Pigment Plant,electrical substation,-32.227443787,115.772601445
Australia,Q408,http://www.wikidata.org/entity/Q125469352,Southern Terminal,electrical substation,-32.09548,115.84577
Australia,Q408,http://www.wikidata.org/entity/Q134290262,Edgewater Electrical substation,electrical substation,-31.77296709,115.7810845
Australia,Q408,http://www.wikidata.org/entity/Q133847273,Collie Power Station Terminal,electrical substation,-33.34094865,116.2611228
Australia,Q408,http://www.wikidata.org/entity/Q117338119,Chipping Norton Zone Substation,electrical substation,-33.9193129,150.9623265
Australia,Q408,http://www.wikidata.org/entity/Q133882435,Australian Fused Materials,electrical substation,-32.264192696,115.762832636
Australia,Q408,http://www.wikidata.org/entity/Q133828212,Three Springs substation,electrical substation,-29.5175,115.7693
Australia,Q408,http://www.wikidata.org/entity/Q133827896,Mungarra Terminal,electrical substation,-28.8899,115.1187
Australia,Q408,http://www.wikidata.org/entity/Q133887738,Mumbida Wind Farm (WP),electrical substation,-28.991854521,114.960467294
Australia,Q408,http://www.wikidata.org/entity/Q134289812,Emu Downs electrical substation,electrical substation,-30.48830307,115.3768051
Australia,Q408,http://www.wikidata.org/entity/Q118163501,Hunters Hill Zone substation No. 129,electrical substation,-33.828205818,151.129480388
Australia,Q408,http://www.wikidata.org/entity/Q116817775,Liverpool Transmission Substation,electrical substation,-33.93052,150.922
Australia,Q408,http://www.wikidata.org/entity/Q117193316,Bringelly Zone Substation,electrical substation,-33.939555243,150.728773844
Australia,Q408,http://www.wikidata.org/entity/Q116005357,Electricity Substation No. 86,electrical substation,-33.83439,151.147167
Australia,Q408,http://www.wikidata.org/entity/Q133828440,Muchea Substation,electrical substation,-31.5579,115.9584
Australia,Q408,http://www.wikidata.org/entity/Q134290369,Western Mining Smelter electrical substation,electrical substation,-30.87475484,121.4862636
Australia,Q408,http://www.wikidata.org/entity/Q125372620,Muja Terminal,electrical substation,-33.448292,116.305348
Australia,Q408,http://www.wikidata.org/entity/Q134290355,Walkawy Windfarm electrical substation,electrical substation,-28.92294077,114.9281104
Australia,Q408,http://www.wikidata.org/entity/Q133828681,Generation Newgen Neerabup Substation,electrical substation,-31.6708,115.8021
Australia,Q408,http://www.wikidata.org/entity/Q133828307,Pinjar Gas Turbine Terminal,electrical substation,-31.5574,115.8222
Australia,Q408,http://www.wikidata.org/entity/Q125469367,Kwinana Terminal,electrical substation,-32.19691,115.77669
Australia,Q408,http://www.wikidata.org/entity/Q130416006,Suffolk Park 132KV substation,electrical substation,-28.672938715,153.59399986
Australia,Q408,http://www.wikidata.org/entity/Q134290274,Kerr McGee Cataby substation,electrical substation,-30.65185158,115.4571865
Australia,Q408,http://www.wikidata.org/entity/Q125469281,East Perth Terminal,electrical substation,-31.944536,115.880897
Australia,Q408,http://www.wikidata.org/entity/Q117707573,Moorebank Zone Substation,electrical substation,-33.93090365,150.93836422
Australia,Q408,http://www.wikidata.org/entity/Q124473515,Harrington Electricity Substation,electrical substation,-31.87774,152.6593
Australia,Q408,http://www.wikidata.org/entity/Q125469255,Northern Terminal,electrical substation,-31.852628,115.892767
Australia,Q408,http://www.wikidata.org/entity/Q133840714,Albany Substation (ALB),electrical substation,-34.97628268,117.8318262
Australia,Q408,http://www.wikidata.org/entity/Q119247930,North Warragamba Zone Substation,electrical substation,-33.876119325,150.615571135
Australia,Q408,http://www.wikidata.org/entity/Q133828189,Geraldton 33 kV,electrical substation,-28.7691,114.6488
Australia,Q408,http://www.wikidata.org/entity/Q123527558,Eildon,electrical substation,-37.22422,145.92121
Australia,Q408,http://www.wikidata.org/entity/Q134289835,Binningup Desalination Plant  electrical substation,electrical substation,-33.1297119,115.7053653
Australia,Q408,http://www.wikidata.org/entity/Q123527467,Mansfield,electrical substation,-37.05047,146.07135
Australia,Q408,http://www.wikidata.org/entity/Q133827903,Walkaway Wind Farm Substation,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q133828548,Kerr-McGee Muchea Substation,electrical substation,-31.5336,115.9667
Australia,Q408,http://www.wikidata.org/entity/Q117321989,ANZAC Village Zone Substation,electrical substation,-33.945055555,150.930555555
Australia,Q408,http://www.wikidata.org/entity/Q123527458,Benalla,electrical substation,-36.5561,145.96183
Australia,Q408,http://www.wikidata.org/entity/Q133887655,ALCOA Kwinana substation,electrical substation,-32.196859429,115.778708777
Australia,Q408,http://www.wikidata.org/entity/Q125469382,Oakley Terminal,electrical substation,-32.649297,115.94684
Australia,Q408,http://www.wikidata.org/entity/Q125469399,Landwehr Terminal,electrical substation,-32.91564,115.922657
Australia,Q408,http://www.wikidata.org/entity/Q123527626,Rubicon A Zone Substation,electrical substation,-37.29275,145.81858
Australia,Q408,http://www.wikidata.org/entity/Q133882878,Western Mining Kambalda,electrical substation,-31.192325972,121.675043208
Australia,Q408,http://www.wikidata.org/entity/Q125469534,West Kalgoorlie Terminal,electrical substation,-30.781405,121.423271
Australia,Q408,http://www.wikidata.org/entity/Q133828224,Eneabba substation,electrical substation,-29.9782,115.3329
Australia,Q408,http://www.wikidata.org/entity/Q134290335,Glen Iris electrical Substation,electrical substation,-32.0932134,115.8501692
Australia,Q408,http://www.wikidata.org/entity/Q122375971,Kemps Creek Zone Substation,electrical substation,-33.884150654,150.791815467
Australia,Q408,http://www.wikidata.org/entity/Q125469428,Kemerton Terminal,electrical substation,-33.15128,115.76447
Australia,Q408,http://www.wikidata.org/entity/Q115682607,Hinchinbrook Zone Substation,electrical substation,-33.924005964,150.84828135
Australia,Q408,http://www.wikidata.org/entity/Q125468997,Three Springs Terminal,electrical substation,-29.52529,115.79625
Australia,Q408,http://www.wikidata.org/entity/Q133882805,Beckenham electrical substation,electrical substation,-32.017830072,115.949706976
Australia,Q408,http://www.wikidata.org/entity/Q29020719,Trevallyn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020689,Tribute,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29842568,Image Flat,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29588597,Blue Valley,electrical substation,-20.4489457,147.3462192
Australia,Q408,http://www.wikidata.org/entity/Q29588665,Fig Tree,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020688,John Butters,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020704,Comalco,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020715,St Marys,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q55610705,Electricity Substation No. 269,electrical substation,-33.8915,151.2605
Australia,Q408,http://www.wikidata.org/entity/Q29843010,Burleigh Heads,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020733,Kingston,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29921726,Talinga,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020700,Rowallan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020685,Farrell substation,electrical substation,-41.734722222,145.531111111
Australia,Q408,http://www.wikidata.org/entity/Q29842844,Jordan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020699,Fisher,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020732,Meadowbank substation,electrical substation,-42.609444444,146.846388888
Australia,Q408,http://www.wikidata.org/entity/Q51705531,Townsville Port,electrical substation,-19.26029,146.83278
Australia,Q408,http://www.wikidata.org/entity/Q29020713,Norwood,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020695,Wilmont,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020692,Queenstown,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020712,Derby,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020750,Creek Road,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020737,Huon River,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q51705521,Hermit Park,electrical substation,-19.28001,146.80025
Australia,Q408,http://www.wikidata.org/entity/Q29020729,Bridgewater,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020740,Cluny,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020674,Que,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020672,Studland Bay,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020742,Mornington,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020746,Rokeby,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020694,Rosebury,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020690,Bastyan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020723,Catagunya,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020697,Lemonthyme,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020693,Makintosh,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020671,Port Lata,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020691,Newton Pumps,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020721,Liapoota,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020734,Knights Road,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020738,Kermandie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020710,Mussellroe,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020707,Tamar Valley Power Station,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020709,Temco,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020684,Sheffield substation,electrical substation,-41.335833333,146.306944444
